insert_i,recall
3617,0.630000
3618,0.690000
3619,0.550000
3620,0.720000
3621,0.680000
3622,0.320000
3623,0.730000
3624,0.720000
3625,0.690000
3626,0.740000
3627,0.790000
3628,0.790000
3629,0.640000
3630,0.730000
3631,0.600000
3632,0.650000
3633,0.800000
3634,0.560000
3635,0.820000
3636,0.550000
3637,0.640000
3638,0.780000
3639,0.790000
3640,0.770000
3641,0.740000
3642,0.750000
3643,0.830000
3644,0.740000
3645,0.770000
3646,0.690000
3647,0.630000
3648,0.510000
3649,0.580000
3650,0.800000
3651,0.780000
3652,0.770000
3653,0.640000
3654,0.800000
3655,0.720000
3656,0.760000
3657,0.840000
3658,0.800000
3659,0.750000
3660,0.760000
3661,0.630000
3662,0.540000
3663,0.740000
3664,0.800000
3665,0.690000
3666,0.750000
3667,0.530000
3668,0.420000
3669,0.560000
3670,0.700000
3671,0.690000
3672,0.630000
3673,0.660000
3674,0.730000
3675,0.760000
3676,0.670000
3677,0.640000
3678,0.720000
3679,0.730000
3680,0.720000
3681,0.600000
3682,0.690000
3683,0.730000
3684,0.780000
3685,0.780000
3686,0.490000
3687,0.590000
3688,0.570000
3689,0.540000
3690,0.710000
3691,0.750000
3692,0.770000
3693,0.740000
3694,0.540000
3695,0.780000
3696,0.680000
3697,0.710000
3698,0.740000
3699,0.760000
3700,0.540000
3701,0.610000
3702,0.650000
3703,0.660000
3704,0.730000
3705,0.720000
3706,0.740000
3707,0.710000
3708,0.640000
3709,0.640000
3710,0.700000
3711,0.730000
3712,0.730000
3713,0.610000
3714,0.770000
3715,0.650000
3716,0.540000
3717,0.480000
3718,0.740000
3719,0.720000
3720,0.840000
3721,0.760000
3722,0.720000
3723,0.740000
3724,0.730000
3725,0.790000
3726,0.770000
3727,0.810000
3728,0.660000
3729,0.690000
3730,0.730000
3731,0.750000
3732,0.670000
3733,0.740000
3734,0.770000
3735,0.610000
3736,0.760000
3737,0.600000
3738,0.730000
3739,0.660000
3740,0.760000
3741,0.730000
3742,0.590000
3743,0.670000
3744,0.720000
3745,0.650000
3746,0.810000
3747,0.700000
3748,0.640000
3749,0.680000
3750,0.730000
3751,0.760000
3752,0.720000
3753,0.820000
3754,0.650000
3755,0.560000
3756,0.770000
3757,0.690000
3758,0.650000
3759,0.790000
3760,0.780000
3761,0.280000
3762,0.790000
3763,0.560000
3764,0.780000
3765,0.760000
3766,0.760000
3767,0.740000
3768,0.790000
3769,0.670000
3770,0.690000
3771,0.720000
3772,0.760000
3773,0.710000
3774,0.750000
3775,0.490000
3776,0.720000
3777,0.700000
3778,0.540000
3779,0.700000
3780,0.670000
3781,0.730000
3782,0.730000
3783,0.740000
3784,0.410000
3785,0.650000
3786,0.750000
3787,0.720000
3788,0.600000
3789,0.730000
3790,0.550000
3791,0.490000
3792,0.720000
3793,0.590000
3794,0.820000
3795,0.510000
3796,0.770000
3797,0.690000
3798,0.700000
3799,0.670000
3800,0.650000
3801,0.670000
3802,0.590000
3803,0.700000
3804,0.780000
3805,0.450000
3806,0.700000
3807,0.530000
3808,0.630000
3809,0.700000
3810,0.620000
3811,0.740000
3812,0.700000
3813,0.750000
3814,0.500000
3815,0.460000
3816,0.610000
3817,0.680000
3818,0.680000
3819,0.700000
3820,0.540000
3821,0.680000
3822,0.640000
3823,0.800000
3824,0.640000
3825,0.760000
3826,0.470000
3827,0.690000
3828,0.680000
3829,0.640000
3830,0.700000
3831,0.710000
3832,0.560000
3833,0.760000
3834,0.660000
3835,0.300000
3836,0.710000
3837,0.560000
3838,0.680000
3839,0.690000
3840,0.770000
3841,0.760000
3842,0.600000
3843,0.490000
3844,0.560000
3845,0.700000
3846,0.540000
3847,0.640000
3848,0.720000
3849,0.740000
3850,0.670000
3851,0.520000
3852,0.740000
3853,0.720000
3854,0.660000
3855,0.710000
3856,0.700000
3857,0.680000
3858,0.690000
3859,0.820000
3860,0.770000
3861,0.800000
3862,0.720000
3863,0.850000
3864,0.680000
3865,0.710000
3866,0.720000
3867,0.730000
3868,0.690000
3869,0.720000
3870,0.640000
3871,0.670000
3872,0.750000
3873,0.730000
3874,0.750000
3875,0.720000
3876,0.610000
3877,0.740000
3878,0.580000
3879,0.700000
3880,0.520000
3881,0.760000
3882,0.590000
3883,0.700000
3884,0.710000
3885,0.780000
3886,0.700000
3887,0.650000
3888,0.770000
3889,0.500000
3890,0.530000
3891,0.590000
3892,0.740000
3893,0.670000
3894,0.740000
3895,0.240000
3896,0.650000
3897,0.520000
3898,0.360000
3899,0.690000
3900,0.460000
3901,0.390000
3902,0.520000
3903,0.740000
3904,0.760000
3905,0.730000
3906,0.730000
3907,0.710000
3908,0.720000
3909,0.720000
3910,0.540000
3911,0.700000
3912,0.790000
3913,0.700000
3914,0.620000
3915,0.740000
3916,0.750000
3917,0.650000
3918,0.690000
3919,0.730000
3920,0.700000
3921,0.750000
3922,0.620000
3923,0.660000
3924,0.730000
3925,0.810000
3926,0.560000
3927,0.740000
3928,0.720000
3929,0.720000
3930,0.600000
3931,0.720000
3932,0.810000
3933,0.730000
3934,0.700000
3935,0.530000
3936,0.750000
3937,0.520000
3938,0.720000
3939,0.590000
3940,0.820000
3941,0.680000
3942,0.670000
3943,0.750000
3944,0.620000
3945,0.750000
3946,0.690000
3947,0.690000
3948,0.650000
3949,0.450000
3950,0.730000
3951,0.630000
3952,0.720000
3953,0.730000
3954,0.810000
3955,0.680000
3956,0.660000
3957,0.690000
3958,0.510000
3959,0.570000
3960,0.770000
3961,0.680000
3962,0.700000
3963,0.600000
3964,0.710000
3965,0.640000
3966,0.490000
3967,0.480000
3968,0.730000
3969,0.750000
3970,0.560000
3971,0.780000
3972,0.600000
3973,0.750000
3974,0.700000
3975,0.530000
3976,0.680000
3977,0.700000
3978,0.810000
3979,0.750000
3980,0.760000
3981,0.710000
3982,0.550000
3983,0.720000
3984,0.740000
3985,0.710000
3986,0.780000
3987,0.750000
3988,0.700000
3989,0.640000
3990,0.510000
3991,0.700000
3992,0.730000
3993,0.740000
3994,0.760000
3995,0.500000
3996,0.500000
3997,0.650000
3998,0.630000
3999,0.560000
4000,0.800000
4001,0.550000
4002,0.820000
4003,0.600000
4004,0.680000
4005,0.590000
4006,0.720000
4007,0.750000
4008,0.740000
4009,0.670000
4010,0.720000
4011,0.750000
4012,0.710000
4013,0.590000
4014,0.670000
4015,0.590000
4016,0.740000
4017,0.680000
4018,0.660000
4019,0.790000
4020,0.640000
4021,0.690000
4022,0.790000
4023,0.690000
4024,0.580000
4025,0.730000
4026,0.620000
4027,0.620000
4028,0.620000
4029,0.690000
4030,0.600000
4031,0.640000
4032,0.740000
4033,0.770000
4034,0.490000
4035,0.720000
4036,0.580000
4037,0.860000
4038,0.720000
4039,0.720000
4040,0.760000
4041,0.750000
4042,0.650000
4043,0.770000
4044,0.680000
4045,0.720000
4046,0.650000
4047,0.770000
4048,0.580000
4049,0.710000
4050,0.640000
4051,0.680000
4052,0.740000
4053,0.730000
4054,0.470000
4055,0.750000
4056,0.810000
4057,0.700000
4058,0.780000
4059,0.740000
4060,0.720000
4061,0.710000
4062,0.740000
4063,0.660000
4064,0.770000
4065,0.700000
4066,0.770000
4067,0.690000
4068,0.790000
4069,0.670000
4070,0.770000
4071,0.730000
4072,0.730000
4073,0.680000
4074,0.770000
4075,0.690000
4076,0.490000
4077,0.680000
4078,0.720000
4079,0.770000
4080,0.690000
4081,0.730000
4082,0.690000
4083,0.760000
4084,0.560000
4085,0.670000
4086,0.570000
4087,0.740000
4088,0.590000
4089,0.600000
4090,0.770000
4091,0.540000
4092,0.740000
4093,0.670000
4094,0.720000
4095,0.600000
4096,0.680000
4097,0.680000
4098,0.800000
4099,0.670000
4100,0.640000
4101,0.680000
4102,0.750000
4103,0.720000
4104,0.640000
4105,0.800000
4106,0.690000
4107,0.740000
4108,0.750000
4109,0.660000
4110,0.640000
4111,0.650000
4112,0.720000
4113,0.660000
4114,0.640000
4115,0.660000
4116,0.530000
4117,0.730000
4118,0.730000
4119,0.720000
4120,0.760000
4121,0.660000
4122,0.480000
4123,0.680000
4124,0.650000
4125,0.740000
4126,0.230000
4127,0.740000
4128,0.620000
4129,0.680000
4130,0.700000
4131,0.590000
4132,0.660000
4133,0.690000
4134,0.720000
4135,0.470000
4136,0.760000
4137,0.500000
4138,0.680000
4139,0.630000
4140,0.690000
4141,0.610000
4142,0.630000
4143,0.490000
4144,0.770000
4145,0.600000
4146,0.590000
4147,0.700000
4148,0.690000
4149,0.520000
4150,0.660000
4151,0.700000
4152,0.490000
4153,0.660000
4154,0.670000
4155,0.230000
4156,0.720000
4157,0.650000
4158,0.720000
4159,0.520000
4160,0.600000
4161,0.650000
4162,0.710000
4163,0.750000
4164,0.700000
4165,0.640000
4166,0.740000
4167,0.590000
4168,0.470000
4169,0.650000
4170,0.640000
4171,0.650000
4172,0.650000
4173,0.720000
4174,0.760000
4175,0.680000
4176,0.760000
4177,0.780000
4178,0.490000
4179,0.690000
4180,0.730000
4181,0.740000
4182,0.620000
4183,0.680000
4184,0.720000
4185,0.770000
4186,0.770000
4187,0.760000
4188,0.620000
4189,0.730000
4190,0.470000
4191,0.650000
4192,0.590000
4193,0.460000
4194,0.520000
4195,0.690000
4196,0.730000
4197,0.520000
4198,0.730000
4199,0.560000
4200,0.510000
4201,0.720000
4202,0.720000
4203,0.840000
4204,0.630000
4205,0.670000
4206,0.650000
4207,0.490000
4208,0.650000
4209,0.600000
4210,0.810000
4211,0.730000
4212,0.620000
4213,0.580000
4214,0.660000
4215,0.480000
4216,0.800000
4217,0.490000
4218,0.760000
4219,0.670000
4220,0.680000
4221,0.650000
4222,0.300000
4223,0.690000
4224,0.490000
4225,0.690000
4226,0.750000
4227,0.770000
4228,0.500000
4229,0.580000
4230,0.770000
4231,0.460000
4232,0.710000
4233,0.710000
4234,0.640000
4235,0.740000
4236,0.240000
4237,0.750000
4238,0.670000
4239,0.580000
4240,0.710000
4241,0.780000
4242,0.570000
4243,0.720000
4244,0.720000
4245,0.700000
4246,0.800000
4247,0.460000
4248,0.450000
4249,0.780000
4250,0.620000
4251,0.690000
4252,0.550000
4253,0.700000
4254,0.750000
4255,0.740000
4256,0.280000
4257,0.670000
4258,0.530000
4259,0.520000
4260,0.710000
4261,0.810000
4262,0.650000
4263,0.550000
4264,0.600000
4265,0.390000
4266,0.560000
4267,0.680000
4268,0.750000
4269,0.430000
4270,0.710000
4271,0.680000
4272,0.530000
4273,0.760000
4274,0.750000
4275,0.610000
4276,0.630000
4277,0.440000
4278,0.720000
4279,0.550000
4280,0.590000
4281,0.760000
4282,0.550000
4283,0.740000
4284,0.720000
4285,0.670000
4286,0.700000
4287,0.660000
4288,0.720000
4289,0.520000
4290,0.750000
4291,0.440000
4292,0.800000
4293,0.200000
4294,0.640000
4295,0.640000
4296,0.510000
4297,0.700000
4298,0.750000
4299,0.780000
4300,0.630000
4301,0.720000
4302,0.710000
4303,0.530000
4304,0.760000
4305,0.660000
4306,0.710000
4307,0.710000
4308,0.660000
4309,0.690000
4310,0.690000
4311,0.700000
4312,0.440000
4313,0.770000
4314,0.440000
4315,0.760000
4316,0.720000
4317,0.650000
4318,0.430000
4319,0.700000
4320,0.640000
4321,0.430000
4322,0.520000
4323,0.720000
4324,0.620000
4325,0.670000
4326,0.690000
4327,0.690000
4328,0.710000
4329,0.750000
4330,0.720000
4331,0.450000
4332,0.690000
4333,0.420000
4334,0.650000
4335,0.680000
4336,0.720000
4337,0.650000
4338,0.650000
4339,0.670000
4340,0.640000
4341,0.760000
4342,0.680000
4343,0.520000
4344,0.700000
4345,0.740000
4346,0.630000
4347,0.660000
4348,0.680000
4349,0.870000
4350,0.680000
4351,0.430000
4352,0.700000
4353,0.560000
4354,0.460000
4355,0.680000
4356,0.670000
4357,0.680000
4358,0.770000
4359,0.620000
4360,0.440000
4361,0.680000
4362,0.670000
4363,0.680000
4364,0.200000
4365,0.710000
4366,0.580000
4367,0.530000
4368,0.610000
4369,0.720000
4370,0.750000
4371,0.600000
4372,0.700000
4373,0.680000
4374,0.740000
4375,0.720000
4376,0.640000
4377,0.590000
4378,0.560000
4379,0.590000
4380,0.700000
4381,0.520000
4382,0.660000
4383,0.760000
4384,0.640000
4385,0.720000
4386,0.520000
4387,0.520000
4388,0.720000
4389,0.570000
4390,0.740000
4391,0.560000
4392,0.640000
4393,0.620000
4394,0.770000
4395,0.690000
4396,0.600000
4397,0.590000
4398,0.540000
4399,0.410000
4400,0.550000
4401,0.730000
4402,0.560000
4403,0.700000
4404,0.690000
4405,0.510000
4406,0.730000
4407,0.670000
4408,0.830000
4409,0.680000
4410,0.730000
4411,0.710000
4412,0.750000
4413,0.740000
4414,0.540000
4415,0.680000
4416,0.530000
4417,0.800000
4418,0.500000
4419,0.660000
4420,0.780000
4421,0.720000
4422,0.510000
4423,0.770000
4424,0.600000
4425,0.630000
4426,0.690000
4427,0.690000
4428,0.520000
4429,0.650000
4430,0.760000
4431,0.600000
4432,0.730000
4433,0.750000
4434,0.690000
4435,0.690000
4436,0.800000
4437,0.730000
4438,0.750000
4439,0.500000
4440,0.660000
4441,0.720000
4442,0.700000
4443,0.640000
4444,0.600000
4445,0.530000
4446,0.700000
4447,0.570000
4448,0.660000
4449,0.710000
4450,0.650000
4451,0.710000
4452,0.760000
4453,0.620000
4454,0.440000
4455,0.710000
4456,0.620000
4457,0.590000
4458,0.620000
4459,0.500000
4460,0.630000
4461,0.480000
4462,0.630000
4463,0.640000
4464,0.620000
4465,0.660000
4466,0.690000
4467,0.750000
4468,0.740000
4469,0.760000
4470,0.750000
4471,0.730000
4472,0.650000
4473,0.740000
4474,0.680000
4475,0.690000
4476,0.710000
4477,0.750000
4478,0.660000
4479,0.650000
4480,0.630000
4481,0.750000
4482,0.550000
4483,0.710000
4484,0.620000
4485,0.700000
4486,0.750000
4487,0.680000
4488,0.760000
4489,0.440000
4490,0.750000
4491,0.710000
4492,0.570000
4493,0.690000
4494,0.670000
4495,0.410000
4496,0.660000
4497,0.630000
4498,0.800000
4499,0.640000
4500,0.630000
4501,0.660000
4502,0.680000
4503,0.700000
4504,0.680000
4505,0.760000
4506,0.550000
4507,0.480000
4508,0.670000
4509,0.200000
4510,0.750000
4511,0.570000
4512,0.490000
4513,0.630000
4514,0.620000
4515,0.590000
4516,0.570000
4517,0.690000
4518,0.670000
4519,0.630000
4520,0.560000
4521,0.440000
4522,0.560000
4523,0.750000
4524,0.170000
4525,0.680000
4526,0.700000
4527,0.790000
4528,0.740000
4529,0.410000
4530,0.850000
4531,0.660000
4532,0.720000
4533,0.740000
4534,0.710000
4535,0.760000
4536,0.570000
4537,0.690000
4538,0.720000
4539,0.700000
4540,0.660000
4541,0.690000
4542,0.690000
4543,0.690000
4544,0.640000
4545,0.720000
4546,0.790000
4547,0.660000
4548,0.450000
4549,0.680000
4550,0.770000
4551,0.720000
4552,0.700000
4553,0.580000
4554,0.730000
4555,0.620000
4556,0.550000
4557,0.680000
4558,0.410000
4559,0.730000
4560,0.730000
4561,0.670000
4562,0.750000
4563,0.680000
4564,0.670000
4565,0.700000
4566,0.590000
4567,0.600000
4568,0.750000
4569,0.740000
4570,0.670000
4571,0.540000
4572,0.370000
4573,0.560000
4574,0.700000
4575,0.600000
4576,0.760000
4577,0.740000
4578,0.450000
4579,0.570000
4580,0.470000
4581,0.720000
4582,0.710000
4583,0.480000
4584,0.340000
4585,0.790000
4586,0.610000
4587,0.700000
4588,0.730000
4589,0.680000
4590,0.680000
4591,0.590000
4592,0.470000
4593,0.570000
4594,0.640000
4595,0.590000
4596,0.810000
4597,0.580000
4598,0.610000
4599,0.600000
4600,0.670000
4601,0.620000
4602,0.680000
4603,0.600000
4604,0.420000
4605,0.730000
4606,0.470000
4607,0.680000
4608,0.510000
4609,0.710000
4610,0.640000
4611,0.720000
4612,0.690000
4613,0.720000
4614,0.770000
4615,0.150000
4616,0.720000
4617,0.700000
4618,0.610000
4619,0.380000
4620,0.770000
4621,0.550000
4622,0.700000
4623,0.660000
4624,0.650000
4625,0.710000
4626,0.400000
4627,0.540000
4628,0.830000
4629,0.630000
4630,0.620000
4631,0.500000
4632,0.680000
4633,0.680000
4634,0.450000
4635,0.680000
4636,0.480000
4637,0.620000
4638,0.710000
4639,0.410000
4640,0.680000
4641,0.610000
4642,0.460000
4643,0.680000
4644,0.530000
4645,0.780000
4646,0.720000
4647,0.650000
4648,0.390000
4649,0.690000
4650,0.730000
4651,0.670000
4652,0.780000
4653,0.630000
4654,0.650000
4655,0.750000
4656,0.620000
4657,0.650000
4658,0.750000
4659,0.700000
4660,0.500000
4661,0.730000
4662,0.720000
4663,0.650000
4664,0.680000
4665,0.600000
4666,0.680000
4667,0.770000
4668,0.520000
4669,0.580000
4670,0.690000
4671,0.660000
4672,0.610000
4673,0.550000
4674,0.490000
4675,0.490000
4676,0.780000
4677,0.450000
4678,0.460000
4679,0.690000
4680,0.780000
4681,0.650000
4682,0.640000
4683,0.720000
4684,0.690000
4685,0.620000
4686,0.610000
4687,0.680000
4688,0.630000
4689,0.660000
4690,0.620000
4691,0.580000
4692,0.720000
4693,0.510000
4694,0.710000
4695,0.690000
4696,0.640000
4697,0.690000
4698,0.730000
4699,0.780000
4700,0.800000
4701,0.720000
4702,0.450000
4703,0.590000
4704,0.690000
4705,0.600000
4706,0.720000
4707,0.760000
4708,0.800000
4709,0.650000
4710,0.680000
4711,0.650000
4712,0.380000
4713,0.690000
4714,0.640000
4715,0.710000
4716,0.340000
4717,0.540000
4718,0.680000
4719,0.470000
4720,0.600000
4721,0.550000
4722,0.710000
4723,0.770000
4724,0.770000
4725,0.700000
4726,0.710000
4727,0.620000
4728,0.640000
4729,0.500000
4730,0.720000
4731,0.640000
4732,0.560000
4733,0.690000
4734,0.570000
4735,0.630000
4736,0.590000
4737,0.620000
4738,0.710000
4739,0.500000
4740,0.670000
4741,0.600000
4742,0.620000
4743,0.670000
4744,0.740000
4745,0.700000
4746,0.420000
4747,0.590000
4748,0.520000
4749,0.350000
4750,0.390000
4751,0.160000
4752,0.390000
4753,0.560000
4754,0.740000
4755,0.710000
4756,0.770000
4757,0.700000
4758,0.660000
4759,0.650000
4760,0.590000
4761,0.630000
4762,0.430000
4763,0.600000
4764,0.670000
4765,0.600000
4766,0.740000
4767,0.600000
4768,0.750000
4769,0.810000
4770,0.620000
4771,0.670000
4772,0.650000
4773,0.440000
4774,0.400000
4775,0.470000
4776,0.570000
4777,0.720000
4778,0.620000
4779,0.560000
4780,0.540000
4781,0.610000
4782,0.730000
4783,0.710000
4784,0.470000
4785,0.700000
4786,0.630000
4787,0.610000
4788,0.700000
4789,0.710000
4790,0.630000
4791,0.710000
4792,0.590000
4793,0.680000
4794,0.710000
4795,0.670000
4796,0.720000
4797,0.520000
4798,0.670000
4799,0.570000
4800,0.630000
4801,0.710000
4802,0.700000
4803,0.580000
4804,0.730000
4805,0.360000
4806,0.580000
4807,0.390000
4808,0.760000
4809,0.750000
4810,0.720000
4811,0.610000
4812,0.660000
4813,0.650000
4814,0.680000
4815,0.610000
4816,0.640000
4817,0.570000
4818,0.700000
4819,0.670000
4820,0.660000
4821,0.570000
4822,0.730000
4823,0.670000
4824,0.720000
4825,0.780000
4826,0.760000
4827,0.630000
4828,0.710000
4829,0.590000
4830,0.430000
4831,0.450000
4832,0.680000
4833,0.720000
4834,0.750000
4835,0.540000
4836,0.630000
4837,0.700000
4838,0.670000
4839,0.710000
4840,0.540000
4841,0.680000
4842,0.600000
4843,0.630000
4844,0.600000
4845,0.780000
4846,0.630000
4847,0.560000
4848,0.710000
4849,0.620000
4850,0.490000
4851,0.630000
4852,0.600000
4853,0.510000
4854,0.560000
4855,0.660000
4856,0.630000
4857,0.750000
4858,0.690000
4859,0.610000
4860,0.680000
4861,0.640000
4862,0.490000
4863,0.730000
4864,0.690000
4865,0.640000
4866,0.720000
4867,0.670000
4868,0.620000
4869,0.580000
4870,0.600000
4871,0.650000
4872,0.720000
4873,0.480000
4874,0.680000
4875,0.540000
4876,0.380000
4877,0.680000
4878,0.600000
4879,0.760000
4880,0.710000
4881,0.790000
4882,0.650000
4883,0.780000
4884,0.680000
4885,0.540000
4886,0.680000
4887,0.610000
4888,0.720000
4889,0.690000
4890,0.680000
4891,0.690000
4892,0.680000
4893,0.530000
4894,0.650000
4895,0.540000
4896,0.740000
4897,0.550000
4898,0.600000
4899,0.700000
4900,0.560000
4901,0.460000
4902,0.480000
4903,0.660000
4904,0.570000
4905,0.690000
4906,0.660000
4907,0.640000
4908,0.570000
4909,0.620000
4910,0.670000
4911,0.630000
4912,0.510000
4913,0.720000
4914,0.740000
4915,0.440000
4916,0.580000
4917,0.680000
4918,0.670000
4919,0.700000
4920,0.620000
4921,0.590000
4922,0.390000
4923,0.590000
4924,0.570000
4925,0.450000
4926,0.610000
4927,0.600000
4928,0.650000
4929,0.580000
4930,0.760000
4931,0.580000
4932,0.530000
4933,0.620000
4934,0.680000
4935,0.550000
4936,0.660000
4937,0.660000
4938,0.650000
4939,0.690000
4940,0.510000
4941,0.600000
4942,0.520000
4943,0.740000
4944,0.370000
4945,0.630000
4946,0.530000
4947,0.640000
4948,0.690000
4949,0.580000
4950,0.600000
4951,0.620000
4952,0.640000
4953,0.600000
4954,0.730000
4955,0.590000
4956,0.700000
4957,0.670000
4958,0.510000
4959,0.640000
4960,0.580000
4961,0.620000
4962,0.550000
4963,0.650000
4964,0.640000
4965,0.700000
4966,0.300000
4967,0.670000
4968,0.610000
4969,0.220000
4970,0.650000
4971,0.550000
4972,0.770000
4973,0.630000
4974,0.750000
4975,0.660000
4976,0.450000
4977,0.450000
4978,0.500000
4979,0.730000
4980,0.510000
4981,0.770000
4982,0.370000
4983,0.610000
4984,0.730000
4985,0.700000
4986,0.420000
4987,0.720000
4988,0.660000
4989,0.650000
4990,0.560000
4991,0.650000
4992,0.700000
4993,0.710000
4994,0.520000
4995,0.740000
4996,0.650000
4997,0.710000
4998,0.610000
4999,0.440000
5000,0.470000
5001,0.670000
5002,0.540000
5003,0.380000
5004,0.620000
5005,0.560000
5006,0.570000
5007,0.530000
5008,0.520000
5009,0.670000
5010,0.580000
5011,0.700000
5012,0.780000
5013,0.700000
5014,0.660000
5015,0.660000
5016,0.480000
5017,0.710000
5018,0.660000
5019,0.500000
5020,0.650000
5021,0.510000
5022,0.390000
5023,0.610000
5024,0.520000
5025,0.650000
5026,0.590000
5027,0.730000
5028,0.710000
5029,0.500000
5030,0.680000
5031,0.730000
5032,0.680000
5033,0.540000
5034,0.400000
5035,0.600000
5036,0.660000
5037,0.360000
5038,0.590000
5039,0.610000
5040,0.710000
5041,0.690000
5042,0.690000
5043,0.650000
5044,0.590000
5045,0.140000
5046,0.600000
5047,0.720000
5048,0.660000
5049,0.590000
5050,0.620000
5051,0.620000
5052,0.560000
5053,0.720000
5054,0.710000
5055,0.410000
5056,0.320000
5057,0.690000
5058,0.470000
5059,0.510000
5060,0.700000
5061,0.730000
5062,0.760000
5063,0.660000
5064,0.650000
5065,0.710000
5066,0.690000
5067,0.570000
5068,0.690000
5069,0.800000
5070,0.560000
5071,0.610000
5072,0.500000
5073,0.610000
5074,0.550000
5075,0.700000
5076,0.770000
5077,0.650000
5078,0.840000
5079,0.660000
5080,0.740000
5081,0.620000
5082,0.660000
5083,0.670000
5084,0.780000
5085,0.700000
5086,0.760000
5087,0.720000
5088,0.730000
5089,0.410000
5090,0.720000
5091,0.720000
5092,0.730000
5093,0.660000
5094,0.740000
5095,0.650000
5096,0.690000
5097,0.680000
5098,0.700000
5099,0.690000
5100,0.670000
5101,0.600000
5102,0.650000
5103,0.690000
5104,0.700000
5105,0.690000
5106,0.680000
5107,0.690000
5108,0.540000
5109,0.670000
5110,0.550000
5111,0.690000
5112,0.480000
5113,0.730000
5114,0.570000
5115,0.540000
5116,0.690000
5117,0.730000
5118,0.350000
5119,0.690000
5120,0.660000
5121,0.370000
5122,0.700000
5123,0.520000
5124,0.650000
5125,0.610000
5126,0.450000
5127,0.630000
5128,0.680000
5129,0.550000
5130,0.650000
5131,0.690000
5132,0.540000
5133,0.640000
5134,0.720000
5135,0.600000
5136,0.570000
5137,0.250000
5138,0.660000
5139,0.670000
5140,0.520000
5141,0.640000
5142,0.570000
5143,0.580000
5144,0.610000
5145,0.550000
5146,0.510000
5147,0.430000
5148,0.620000
5149,0.460000
5150,0.620000
5151,0.750000
5152,0.720000
5153,0.680000
5154,0.770000
5155,0.660000
5156,0.640000
5157,0.520000
5158,0.710000
5159,0.690000
5160,0.580000
5161,0.450000
5162,0.640000
5163,0.710000
5164,0.530000
5165,0.400000
5166,0.820000
5167,0.700000
5168,0.720000
5169,0.730000
5170,0.670000
5171,0.580000
5172,0.680000
5173,0.630000
5174,0.350000
5175,0.710000
5176,0.660000
5177,0.670000
5178,0.560000
5179,0.560000
5180,0.660000
5181,0.650000
5182,0.690000
5183,0.760000
5184,0.640000
5185,0.780000
5186,0.630000
5187,0.710000
5188,0.670000
5189,0.720000
5190,0.670000
5191,0.640000
5192,0.670000
5193,0.620000
5194,0.570000
5195,0.700000
5196,0.470000
5197,0.640000
5198,0.600000
5199,0.680000
5200,0.410000
5201,0.720000
5202,0.540000
5203,0.700000
5204,0.720000
5205,0.550000
5206,0.680000
5207,0.520000
5208,0.610000
5209,0.540000
5210,0.730000
5211,0.450000
5212,0.660000
5213,0.460000
5214,0.640000
5215,0.430000
5216,0.670000
5217,0.600000
5218,0.760000
5219,0.610000
5220,0.660000
5221,0.570000
5222,0.690000
5223,0.710000
5224,0.330000
5225,0.610000
5226,0.670000
5227,0.690000
5228,0.730000
5229,0.600000
5230,0.600000
5231,0.560000
5232,0.590000
5233,0.590000
5234,0.710000
5235,0.550000
5236,0.690000
5237,0.600000
5238,0.520000
5239,0.450000
5240,0.500000
5241,0.620000
5242,0.560000
5243,0.650000
5244,0.810000
5245,0.650000
5246,0.700000
5247,0.700000
5248,0.770000
5249,0.640000
5250,0.650000
5251,0.580000
5252,0.560000
5253,0.650000
5254,0.520000
5255,0.710000
5256,0.750000
5257,0.660000
5258,0.630000
5259,0.730000
5260,0.650000
5261,0.570000
5262,0.680000
5263,0.670000
5264,0.570000
5265,0.730000
5266,0.620000
5267,0.750000
5268,0.690000
5269,0.280000
5270,0.640000
5271,0.290000
5272,0.610000
5273,0.640000
5274,0.670000
5275,0.600000
5276,0.590000
5277,0.400000
5278,0.460000
5279,0.620000
5280,0.480000
5281,0.430000
5282,0.480000
5283,0.680000
5284,0.450000
5285,0.510000
5286,0.720000
5287,0.720000
5288,0.730000
5289,0.680000
5290,0.130000
5291,0.550000
5292,0.670000
5293,0.700000
5294,0.680000
5295,0.670000
5296,0.490000
5297,0.670000
5298,0.670000
5299,0.240000
5300,0.710000
5301,0.470000
5302,0.650000
5303,0.490000
5304,0.700000
5305,0.620000
5306,0.310000
5307,0.640000
5308,0.410000
5309,0.730000
5310,0.660000
5311,0.690000
5312,0.680000
5313,0.770000
5314,0.500000
5315,0.550000
5316,0.660000
5317,0.500000
5318,0.560000
5319,0.440000
5320,0.510000
5321,0.680000
5322,0.490000
5323,0.690000
5324,0.660000
5325,0.650000
5326,0.550000
5327,0.660000
5328,0.520000
5329,0.620000
5330,0.650000
5331,0.470000
5332,0.510000
5333,0.650000
5334,0.740000
5335,0.770000
5336,0.610000
5337,0.680000
5338,0.670000
5339,0.650000
5340,0.500000
5341,0.670000
5342,0.730000
5343,0.460000
5344,0.660000
5345,0.350000
5346,0.570000
5347,0.700000
5348,0.590000
5349,0.330000
5350,0.590000
5351,0.690000
5352,0.590000
5353,0.570000
5354,0.520000
5355,0.650000
5356,0.680000
5357,0.730000
5358,0.710000
5359,0.470000
5360,0.580000
5361,0.650000
5362,0.640000
5363,0.680000
5364,0.440000
5365,0.670000
