insert_i,recall
3590,0.900000
3591,0.980000
3592,0.940000
3593,0.960000
3594,0.950000
3595,0.890000
3596,0.940000
3597,0.890000
3598,0.900000
3599,0.930000
3600,0.960000
3601,0.980000
3602,0.980000
3603,0.880000
3604,0.860000
3605,0.890000
3606,0.880000
3607,0.870000
3608,0.990000
3609,0.980000
3610,0.920000
3611,0.910000
3612,0.920000
3613,0.960000
3614,0.910000
3615,0.940000
3616,0.960000
3617,0.840000
3618,0.950000
3619,0.890000
3620,0.910000
3621,0.880000
3622,0.940000
3623,0.960000
3624,0.870000
3625,0.860000
3626,0.910000
3627,0.950000
3628,0.950000
3629,0.940000
3630,0.930000
3631,0.840000
3632,0.870000
3633,0.970000
3634,0.940000
3635,0.960000
3636,1.000000
3637,0.980000
3638,0.990000
3639,0.930000
3640,0.950000
3641,0.920000
3642,0.950000
3643,0.980000
3644,0.970000
3645,0.940000
3646,0.970000
3647,0.950000
3648,0.990000
3649,0.940000
3650,0.960000
3651,0.950000
3652,0.940000
3653,0.860000
3654,0.980000
3655,0.880000
3656,0.940000
3657,1.000000
3658,0.970000
3659,0.950000
3660,0.930000
3661,0.880000
3662,0.950000
3663,0.940000
3664,0.930000
3665,0.910000
3666,0.960000
3667,0.960000
3668,0.980000
3669,0.890000
3670,0.900000
3671,0.930000
3672,0.960000
3673,0.960000
3674,0.880000
3675,0.930000
3676,0.900000
3677,0.960000
3678,0.930000
3679,0.980000
3680,0.940000
3681,0.970000
3682,0.870000
3683,1.000000
3684,0.970000
3685,0.940000
3686,0.970000
3687,0.920000
3688,0.970000
3689,0.960000
3690,0.890000
3691,0.910000
3692,0.950000
3693,0.910000
3694,0.970000
3695,0.920000
3696,0.960000
3697,0.910000
3698,0.960000
3699,0.940000
3700,0.960000
3701,0.920000
3702,0.890000
3703,0.930000
3704,0.890000
3705,0.880000
3706,0.950000
3707,0.940000
3708,0.870000
3709,0.900000
3710,0.880000
3711,0.920000
3712,0.920000
3713,0.980000
3714,0.930000
3715,0.920000
3716,0.900000
3717,0.980000
3718,0.910000
3719,0.920000
3720,0.960000
3721,0.960000
3722,0.890000
3723,0.890000
3724,0.940000
3725,0.990000
3726,0.960000
3727,0.970000
3728,0.910000
3729,0.950000
3730,0.930000
3731,0.970000
3732,1.000000
3733,0.920000
3734,0.880000
3735,0.990000
3736,0.990000
3737,0.950000
3738,0.920000
3739,0.950000
3740,0.960000
3741,0.910000
3742,0.870000
3743,0.840000
3744,0.960000
3745,0.970000
3746,0.970000
3747,0.940000
3748,0.870000
3749,0.910000
3750,0.920000
3751,0.900000
3752,0.920000
3753,0.920000
3754,0.870000
3755,0.960000
3756,0.990000
3757,0.900000
3758,0.970000
3759,0.960000
3760,0.930000
3761,0.920000
3762,0.940000
3763,0.850000
3764,0.960000
3765,0.940000
3766,0.980000
3767,0.950000
3768,0.950000
3769,0.900000
3770,0.920000
3771,0.960000
3772,0.950000
3773,0.930000
3774,0.960000
3775,0.960000
3776,0.970000
3777,0.930000
3778,0.900000
3779,0.920000
3780,0.940000
3781,0.920000
3782,0.940000
3783,0.980000
3784,0.970000
3785,0.930000
3786,0.870000
3787,0.920000
3788,0.990000
3789,0.900000
3790,0.960000
3791,0.920000
3792,1.000000
3793,0.950000
3794,0.930000
3795,0.890000
3796,0.990000
3797,0.940000
3798,0.960000
3799,0.910000
3800,0.900000
3801,1.000000
3802,0.970000
3803,0.920000
3804,0.990000
3805,0.930000
3806,0.940000
3807,0.900000
3808,0.870000
3809,0.990000
3810,0.830000
3811,0.960000
3812,0.890000
3813,0.920000
3814,0.890000
3815,0.970000
3816,0.950000
3817,0.960000
3818,1.000000
3819,0.890000
3820,0.970000
3821,0.920000
3822,0.980000
3823,0.960000
3824,0.910000
3825,0.990000
3826,0.990000
3827,0.990000
3828,0.870000
3829,0.950000
3830,1.000000
3831,0.930000
3832,0.960000
3833,0.920000
3834,0.850000
3835,0.960000
3836,0.900000
3837,0.920000
3838,0.990000
3839,0.940000
3840,0.940000
3841,0.940000
3842,0.940000
3843,0.950000
3844,0.940000
3845,0.940000
3846,0.920000
3847,0.950000
3848,0.910000
3849,0.920000
3850,1.000000
3851,0.950000
3852,0.970000
3853,0.930000
3854,0.910000
3855,0.940000
3856,0.880000
3857,0.970000
3858,0.870000
3859,0.990000
3860,0.930000
3861,0.930000
3862,0.930000
3863,0.960000
3864,0.900000
3865,0.940000
3866,0.930000
3867,0.920000
3868,0.960000
3869,0.880000
3870,0.950000
3871,0.990000
3872,0.990000
3873,0.980000
3874,0.920000
3875,0.940000
3876,0.910000
3877,0.990000
3878,0.930000
3879,0.970000
3880,0.960000
3881,0.950000
3882,0.930000
3883,0.920000
3884,0.910000
3885,0.960000
3886,0.930000
3887,0.930000
3888,0.960000
3889,0.890000
3890,0.890000
3891,1.000000
3892,0.920000
3893,0.960000
3894,0.920000
3895,0.930000
3896,0.910000
3897,0.990000
3898,1.000000
3899,0.900000
3900,0.980000
3901,0.990000
3902,0.950000
3903,0.980000
3904,0.930000
3905,0.990000
3906,0.920000
3907,0.980000
3908,0.880000
3909,0.880000
3910,0.960000
3911,0.900000
3912,0.910000
3913,0.940000
3914,0.930000
3915,0.990000
3916,0.950000
3917,0.940000
3918,0.920000
3919,0.950000
3920,0.970000
3921,0.960000
3922,0.950000
3923,0.930000
3924,0.930000
3925,0.960000
3926,0.980000
3927,0.990000
3928,0.930000
3929,0.920000
3930,0.930000
3931,0.900000
3932,0.950000
3933,0.880000
3934,0.960000
3935,0.980000
3936,0.910000
3937,0.980000
3938,0.890000
3939,0.910000
3940,1.000000
3941,0.970000
3942,0.990000
3943,0.980000
3944,0.960000
3945,0.930000
3946,0.950000
3947,0.960000
3948,0.910000
3949,1.000000
3950,0.890000
3951,0.940000
3952,0.930000
3953,0.940000
3954,0.940000
3955,0.900000
3956,0.880000
3957,0.900000
3958,0.990000
3959,0.940000
3960,0.950000
3961,0.920000
3962,0.900000
3963,0.980000
3964,0.920000
3965,0.940000
3966,1.000000
3967,1.000000
3968,0.990000
3969,0.940000
3970,0.930000
3971,0.960000
3972,0.960000
3973,0.960000
3974,0.930000
3975,0.960000
3976,0.900000
3977,0.920000
3978,0.980000
3979,0.940000
3980,0.980000
3981,0.910000
3982,0.980000
3983,0.880000
3984,0.980000
3985,0.940000
3986,0.950000
3987,0.950000
3988,0.930000
3989,0.990000
3990,0.960000
3991,0.920000
3992,0.960000
3993,0.960000
3994,0.950000
3995,0.940000
3996,0.960000
3997,0.940000
3998,0.960000
3999,0.860000
4000,0.950000
4001,0.960000
4002,0.940000
4003,0.970000
4004,0.940000
4005,0.960000
4006,0.970000
4007,0.950000
4008,0.900000
4009,0.960000
4010,0.880000
4011,0.940000
4012,0.940000
4013,0.970000
4014,0.930000
4015,0.870000
4016,0.940000
4017,0.860000
4018,0.990000
4019,0.970000
4020,0.970000
4021,0.880000
4022,0.960000
4023,0.970000
4024,0.890000
4025,0.930000
4026,0.890000
4027,0.930000
4028,0.890000
4029,0.970000
4030,0.940000
4031,0.910000
4032,0.920000
4033,0.960000
4034,0.890000
4035,0.900000
4036,0.980000
4037,0.930000
4038,0.950000
4039,0.920000
4040,0.950000
4041,0.930000
4042,0.950000
4043,0.970000
4044,0.930000
4045,0.930000
4046,0.940000
4047,0.950000
4048,0.960000
4049,0.970000
4050,1.000000
4051,0.920000
4052,0.970000
4053,0.910000
4054,0.980000
4055,0.940000
4056,0.980000
4057,0.900000
4058,0.970000
4059,0.960000
4060,0.950000
4061,0.890000
4062,0.930000
4063,0.890000
4064,0.970000
4065,0.940000
4066,0.970000
4067,0.970000
4068,0.970000
4069,0.910000
4070,0.970000
4071,0.890000
4072,0.920000
4073,0.900000
4074,1.000000
4075,0.920000
4076,1.000000
4077,0.970000
4078,0.930000
4079,0.930000
4080,0.920000
4081,0.920000
4082,0.880000
4083,0.960000
4084,0.930000
4085,0.910000
4086,0.940000
4087,0.910000
4088,0.880000
4089,0.980000
4090,0.950000
4091,0.880000
4092,0.940000
4093,0.910000
4094,0.910000
4095,0.850000
4096,0.950000
4097,0.880000
4098,0.980000
4099,0.860000
4100,0.990000
4101,0.970000
4102,0.940000
4103,0.920000
4104,0.890000
4105,0.940000
4106,0.950000
4107,0.900000
4108,0.990000
4109,0.880000
4110,0.910000
4111,1.000000
4112,0.950000
4113,0.900000
4114,0.920000
4115,0.910000
4116,0.900000
4117,0.950000
4118,0.910000
4119,0.960000
4120,0.920000
4121,0.910000
4122,0.960000
4123,0.910000
4124,0.910000
4125,0.960000
4126,0.940000
4127,0.920000
4128,0.880000
4129,0.950000
4130,0.890000
4131,0.920000
4132,0.960000
4133,0.930000
4134,0.940000
4135,0.960000
4136,0.990000
4137,0.940000
4138,0.980000
4139,0.860000
4140,0.910000
4141,0.880000
4142,0.980000
4143,0.960000
4144,0.960000
4145,0.890000
4146,0.970000
4147,0.890000
4148,0.890000
4149,0.920000
4150,0.860000
4151,0.990000
4152,0.910000
4153,0.970000
4154,0.900000
4155,0.950000
4156,0.910000
4157,0.860000
4158,0.890000
4159,0.970000
4160,0.880000
4161,0.910000
4162,0.930000
4163,0.930000
4164,0.930000
4165,0.910000
4166,0.990000
4167,0.920000
4168,0.950000
4169,0.940000
4170,0.910000
4171,0.870000
4172,0.900000
4173,0.990000
4174,0.960000
4175,0.880000
4176,0.970000
4177,0.920000
4178,0.960000
4179,0.930000
4180,0.950000
4181,0.930000
4182,0.900000
4183,0.890000
4184,0.980000
4185,0.900000
4186,0.970000
4187,0.950000
4188,0.920000
4189,0.930000
4190,0.970000
4191,0.990000
4192,0.960000
4193,0.980000
4194,0.970000
4195,0.930000
4196,0.980000
4197,0.930000
4198,0.960000
4199,0.980000
4200,0.900000
4201,0.980000
4202,0.900000
4203,0.960000
4204,1.000000
4205,0.920000
4206,0.860000
4207,0.920000
4208,0.910000
4209,0.940000
4210,0.970000
4211,0.980000
4212,0.840000
4213,0.970000
4214,0.950000
4215,0.970000
4216,0.960000
4217,0.970000
4218,0.980000
4219,0.930000
4220,0.950000
4221,0.950000
4222,1.000000
4223,0.950000
4224,0.930000
4225,0.950000
4226,1.000000
4227,0.960000
4228,0.990000
4229,0.940000
4230,0.920000
4231,1.000000
4232,0.960000
4233,0.950000
4234,0.880000
4235,0.990000
4236,0.970000
4237,0.930000
4238,0.940000
4239,0.960000
4240,0.930000
4241,0.980000
4242,0.970000
4243,0.900000
4244,0.960000
4245,0.900000
4246,0.950000
4247,0.950000
4248,1.000000
4249,0.900000
4250,0.950000
4251,0.880000
4252,0.960000
4253,0.930000
4254,0.960000
4255,0.970000
4256,1.000000
4257,0.980000
4258,0.970000
4259,0.970000
4260,0.920000
4261,0.980000
4262,0.910000
4263,0.940000
4264,0.950000
4265,0.980000
4266,0.930000
4267,0.910000
4268,0.980000
4269,0.980000
4270,0.940000
4271,0.970000
4272,0.940000
4273,0.920000
4274,0.940000
4275,0.900000
4276,0.970000
4277,1.000000
4278,0.920000
4279,0.960000
4280,0.940000
4281,0.970000
4282,0.990000
4283,0.900000
4284,0.970000
4285,0.880000
4286,0.890000
4287,0.910000
4288,0.940000
4289,0.990000
4290,0.960000
4291,0.970000
4292,0.960000
4293,0.940000
4294,0.960000
4295,0.850000
4296,0.890000
4297,0.940000
4298,0.970000
4299,0.950000
4300,0.990000
4301,0.960000
4302,0.950000
4303,0.970000
4304,0.950000
4305,0.930000
4306,0.940000
4307,0.980000
4308,0.970000
4309,0.970000
4310,0.990000
4311,0.970000
4312,0.970000
4313,0.960000
4314,0.960000
4315,0.900000
4316,0.910000
4317,0.970000
4318,0.960000
4319,0.940000
4320,1.000000
4321,0.970000
4322,0.900000
4323,0.920000
4324,1.000000
4325,0.960000
4326,0.960000
4327,0.890000
4328,0.940000
4329,0.950000
4330,0.930000
4331,0.980000
4332,0.940000
4333,1.000000
4334,0.860000
4335,0.890000
4336,0.910000
4337,0.910000
4338,0.920000
4339,0.940000
4340,0.960000
4341,0.950000
4342,0.920000
4343,0.910000
4344,0.980000
4345,0.980000
4346,0.900000
4347,0.950000
4348,0.880000
4349,0.960000
4350,0.890000
4351,1.000000
4352,0.990000
4353,0.930000
4354,0.900000
4355,0.930000
4356,1.000000
4357,0.930000
4358,0.970000
4359,0.930000
4360,0.990000
4361,0.950000
4362,0.950000
4363,0.980000
4364,0.950000
4365,0.960000
4366,0.930000
4367,0.980000
4368,0.980000
4369,0.930000
4370,0.950000
4371,0.960000
4372,0.950000
4373,1.000000
4374,0.960000
4375,0.930000
4376,0.860000
4377,0.940000
4378,0.970000
4379,0.970000
4380,0.910000
4381,0.990000
4382,0.870000
4383,0.950000
4384,0.850000
4385,0.960000
4386,0.950000
4387,0.980000
4388,0.920000
4389,0.980000
4390,0.910000
4391,0.990000
4392,0.970000
4393,0.940000
4394,0.900000
4395,0.930000
4396,0.960000
4397,0.880000
4398,0.940000
4399,0.960000
4400,0.870000
4401,0.920000
4402,0.970000
4403,0.870000
4404,0.890000
4405,0.980000
4406,0.960000
4407,0.950000
4408,0.940000
4409,0.940000
4410,0.870000
4411,0.920000
4412,0.960000
4413,0.940000
4414,0.980000
4415,0.880000
4416,0.960000
4417,0.990000
4418,0.890000
4419,0.910000
4420,0.950000
4421,0.930000
4422,0.910000
4423,0.980000
4424,0.990000
4425,0.870000
4426,0.930000
4427,0.990000
4428,0.970000
4429,0.930000
4430,0.960000
4431,0.950000
4432,0.980000
4433,0.970000
4434,0.920000
4435,0.930000
4436,0.990000
4437,0.960000
4438,0.980000
4439,0.890000
4440,0.920000
4441,0.980000
4442,0.920000
4443,0.900000
4444,0.900000
4445,0.980000
4446,0.940000
4447,0.890000
4448,0.880000
4449,0.940000
4450,0.970000
4451,0.910000
4452,0.900000
4453,0.920000
4454,0.900000
4455,0.970000
4456,0.940000
4457,1.000000
4458,0.950000
4459,0.910000
4460,0.960000
4461,0.930000
4462,0.970000
4463,0.870000
4464,0.910000
4465,0.870000
4466,0.950000
4467,0.900000
4468,0.970000
4469,0.970000
4470,0.920000
4471,0.950000
4472,0.910000
4473,0.990000
4474,0.900000
4475,0.870000
4476,0.920000
4477,0.930000
4478,0.930000
4479,0.940000
4480,0.970000
4481,0.930000
4482,0.940000
4483,0.960000
4484,0.970000
4485,0.940000
4486,0.900000
4487,0.990000
4488,0.960000
4489,1.000000
4490,0.910000
4491,0.920000
4492,0.950000
4493,0.870000
4494,0.870000
4495,0.950000
4496,0.930000
4497,0.880000
4498,0.910000
4499,0.940000
4500,0.870000
4501,0.890000
4502,0.880000
4503,0.880000
4504,0.880000
4505,0.970000
4506,0.950000
4507,0.950000
4508,0.990000
4509,0.970000
4510,0.970000
4511,0.930000
4512,0.980000
4513,0.910000
4514,0.940000
4515,0.910000
4516,0.960000
4517,0.920000
4518,0.870000
4519,0.980000
4520,0.940000
4521,0.970000
4522,0.960000
4523,0.940000
4524,0.950000
4525,0.900000
4526,0.960000
4527,0.960000
4528,0.930000
4529,0.980000
4530,0.950000
4531,0.910000
4532,0.920000
4533,0.910000
4534,0.940000
4535,0.950000
4536,0.990000
4537,0.950000
4538,0.960000
4539,0.930000
4540,0.930000
4541,0.960000
4542,0.860000
4543,0.960000
4544,0.920000
4545,0.950000
4546,0.980000
4547,0.870000
4548,0.980000
4549,0.900000
4550,0.950000
4551,0.960000
4552,0.960000
4553,0.940000
4554,0.920000
4555,0.990000
4556,0.950000
4557,0.910000
4558,1.000000
4559,0.910000
4560,0.970000
4561,0.930000
4562,0.930000
4563,0.990000
4564,0.970000
4565,0.950000
4566,0.880000
4567,1.000000
4568,0.970000
4569,0.940000
4570,0.900000
4571,0.890000
4572,1.000000
4573,0.870000
4574,0.930000
4575,0.960000
4576,0.980000
4577,0.960000
4578,0.950000
4579,0.970000
4580,0.950000
4581,0.910000
4582,0.940000
4583,0.960000
4584,0.970000
4585,0.990000
4586,0.860000
4587,0.870000
4588,0.920000
4589,0.900000
4590,0.900000
4591,0.960000
4592,0.970000
4593,0.960000
4594,0.950000
4595,0.910000
4596,0.930000
4597,0.930000
4598,0.990000
4599,0.860000
4600,0.940000
4601,0.840000
4602,0.970000
4603,0.870000
4604,0.980000
4605,0.940000
4606,0.910000
4607,0.890000
4608,0.920000
4609,0.950000
4610,0.900000
4611,0.960000
4612,0.950000
4613,0.960000
4614,0.970000
4615,0.940000
4616,0.960000
4617,0.980000
4618,0.960000
4619,0.990000
4620,0.950000
4621,0.980000
4622,0.950000
4623,0.910000
4624,0.880000
4625,0.930000
4626,1.000000
4627,0.950000
4628,0.930000
4629,0.910000
4630,0.900000
4631,0.970000
4632,0.900000
4633,0.970000
4634,0.980000
4635,0.960000
4636,0.960000
4637,0.960000
4638,0.980000
4639,0.980000
4640,0.920000
4641,0.990000
4642,0.950000
4643,0.920000
4644,0.940000
4645,0.970000
4646,0.990000
4647,0.950000
4648,0.980000
4649,0.940000
4650,0.950000
4651,0.920000
4652,0.990000
4653,0.910000
4654,0.930000
4655,0.970000
4656,0.930000
4657,0.910000
4658,0.960000
4659,0.960000
4660,0.990000
4661,0.930000
4662,0.940000
4663,0.920000
4664,0.980000
4665,0.930000
4666,0.910000
4667,0.970000
4668,0.930000
4669,0.900000
4670,0.960000
4671,0.930000
4672,0.840000
4673,0.960000
4674,0.920000
4675,0.950000
4676,0.960000
4677,0.940000
4678,0.900000
4679,0.900000
4680,0.980000
4681,0.880000
4682,0.890000
4683,0.920000
4684,0.920000
4685,0.960000
4686,0.960000
4687,0.920000
4688,0.950000
4689,0.890000
4690,0.900000
4691,0.860000
4692,0.950000
4693,0.940000
4694,0.930000
4695,0.930000
4696,0.880000
4697,0.880000
4698,0.980000
4699,0.970000
4700,1.000000
4701,0.940000
4702,0.910000
4703,0.880000
4704,0.950000
4705,0.990000
4706,0.970000
4707,0.970000
4708,0.980000
4709,0.970000
4710,0.930000
4711,0.940000
4712,0.980000
4713,0.940000
4714,0.930000
4715,0.940000
4716,1.000000
4717,0.980000
4718,0.910000
4719,0.950000
4720,0.950000
4721,0.980000
4722,0.950000
4723,0.990000
4724,0.980000
4725,0.910000
4726,0.960000
4727,0.920000
4728,0.950000
4729,0.990000
4730,0.950000
4731,0.870000
4732,0.940000
4733,0.940000
4734,0.870000
4735,0.990000
4736,0.860000
4737,0.910000
4738,0.960000
4739,0.990000
4740,0.960000
4741,0.960000
4742,0.930000
4743,0.900000
4744,0.960000
4745,0.950000
4746,1.000000
4747,0.880000
4748,0.880000
4749,0.970000
4750,0.980000
4751,0.970000
4752,0.970000
4753,0.950000
4754,0.970000
4755,0.930000
4756,0.960000
4757,0.970000
4758,0.910000
4759,0.940000
4760,0.960000
4761,0.930000
4762,0.980000
4763,1.000000
4764,0.940000
4765,0.920000
4766,0.970000
4767,1.000000
4768,0.950000
4769,0.950000
4770,0.980000
4771,0.950000
4772,0.880000
4773,0.900000
4774,1.000000
4775,0.990000
4776,0.960000
4777,0.960000
4778,0.930000
4779,0.900000
4780,1.000000
4781,0.930000
4782,0.960000
4783,0.920000
4784,0.950000
4785,0.940000
4786,0.980000
4787,0.980000
4788,0.940000
4789,0.930000
4790,0.910000
4791,0.950000
4792,0.970000
4793,0.950000
4794,0.950000
4795,0.890000
4796,0.930000
4797,0.950000
4798,0.930000
4799,1.000000
4800,0.860000
4801,0.930000
4802,0.950000
4803,0.970000
4804,0.980000
4805,0.980000
4806,0.980000
4807,0.970000
4808,0.960000
4809,0.990000
4810,0.940000
4811,0.960000
4812,0.970000
4813,0.870000
4814,0.930000
4815,0.900000
4816,0.900000
4817,0.900000
4818,0.960000
4819,0.920000
4820,0.900000
4821,0.880000
4822,0.910000
4823,0.950000
4824,0.880000
4825,0.910000
4826,0.960000
4827,0.880000
4828,0.970000
4829,0.950000
4830,0.910000
4831,0.940000
4832,0.940000
4833,0.970000
4834,0.960000
4835,0.850000
4836,0.960000
4837,0.960000
4838,0.960000
4839,0.950000
4840,0.900000
4841,0.990000
4842,0.890000
4843,0.950000
4844,0.950000
4845,0.920000
4846,0.930000
4847,0.950000
4848,0.890000
4849,0.930000
4850,0.990000
4851,0.960000
4852,1.000000
4853,0.960000
4854,0.930000
4855,0.890000
4856,0.980000
4857,0.940000
4858,0.970000
4859,0.920000
4860,0.960000
4861,0.970000
4862,0.900000
4863,0.980000
4864,0.940000
4865,0.900000
4866,0.970000
4867,0.930000
4868,0.940000
4869,0.920000
4870,0.960000
4871,0.910000
4872,0.950000
4873,0.990000
4874,0.910000
4875,0.870000
4876,0.990000
4877,0.880000
4878,0.960000
4879,0.960000
4880,0.940000
4881,0.940000
4882,0.940000
4883,0.970000
4884,0.940000
4885,0.950000
4886,0.950000
4887,0.960000
4888,0.950000
4889,0.980000
4890,0.900000
4891,0.950000
4892,0.920000
4893,0.930000
4894,0.970000
4895,0.960000
4896,0.950000
4897,0.950000
4898,0.970000
4899,0.950000
4900,0.960000
4901,0.970000
4902,0.960000
4903,0.890000
4904,0.910000
4905,0.960000
4906,0.900000
4907,0.870000
4908,0.970000
4909,0.890000
4910,0.910000
4911,0.860000
4912,0.950000
4913,0.910000
4914,0.960000
4915,0.950000
4916,0.930000
4917,0.990000
4918,0.860000
4919,0.950000
4920,0.940000
4921,0.970000
4922,1.000000
4923,0.820000
4924,0.950000
4925,0.900000
4926,0.910000
4927,0.960000
4928,0.890000
4929,0.950000
4930,0.960000
4931,0.930000
4932,0.990000
4933,0.930000
4934,0.960000
4935,0.940000
4936,0.880000
4937,0.950000
4938,0.940000
4939,0.870000
4940,0.950000
4941,0.910000
4942,0.980000
4943,0.970000
4944,0.990000
4945,0.960000
4946,0.930000
4947,0.910000
4948,0.960000
4949,1.000000
4950,0.880000
4951,0.950000
4952,0.970000
4953,0.970000
4954,0.930000
4955,0.980000
4956,0.970000
4957,0.970000
4958,0.970000
4959,0.950000
4960,0.970000
4961,0.950000
4962,0.870000
4963,0.900000
4964,0.920000
4965,0.930000
4966,0.990000
4967,1.000000
4968,0.900000
4969,1.000000
4970,0.920000
4971,0.890000
4972,0.920000
4973,0.920000
4974,0.950000
4975,0.910000
4976,0.950000
4977,0.940000
4978,0.960000
4979,0.980000
4980,0.990000
4981,0.970000
4982,0.990000
4983,0.920000
4984,0.970000
4985,0.920000
4986,0.980000
4987,0.970000
4988,0.960000
4989,0.920000
4990,0.960000
4991,0.880000
4992,0.900000
4993,0.970000
4994,0.990000
4995,0.960000
4996,0.940000
4997,0.920000
4998,0.880000
4999,0.960000
5000,0.930000
5001,0.930000
5002,0.950000
5003,0.990000
5004,0.880000
5005,1.000000
5006,0.950000
5007,0.970000
5008,0.950000
5009,0.880000
5010,0.950000
5011,0.910000
5012,0.940000
5013,0.980000
5014,0.930000
5015,0.920000
5016,0.950000
5017,0.950000
5018,0.910000
5019,0.970000
5020,0.920000
5021,0.960000
5022,0.980000
5023,0.930000
5024,0.960000
5025,0.920000
5026,0.930000
5027,0.960000
5028,0.990000
5029,0.990000
5030,0.960000
5031,0.950000
5032,0.920000
5033,0.960000
5034,0.990000
5035,0.940000
5036,0.910000
5037,0.960000
5038,0.940000
5039,0.940000
5040,0.970000
5041,0.940000
5042,0.970000
5043,0.990000
5044,1.000000
5045,0.980000
5046,0.940000
5047,0.960000
5048,0.940000
5049,1.000000
5050,0.910000
5051,0.970000
5052,0.890000
5053,0.940000
5054,0.940000
5055,1.000000
5056,0.990000
5057,0.970000
5058,0.980000
5059,0.960000
5060,0.900000
5061,0.980000
5062,0.980000
5063,0.920000
5064,0.950000
5065,0.950000
5066,0.970000
5067,0.960000
5068,0.940000
5069,0.990000
5070,0.960000
5071,0.900000
5072,0.970000
5073,0.960000
5074,0.940000
5075,0.950000
5076,0.990000
5077,0.960000
5078,0.950000
5079,0.970000
5080,0.960000
5081,0.910000
5082,0.960000
5083,0.900000
5084,0.980000
5085,0.930000
5086,0.970000
5087,0.970000
5088,0.980000
5089,0.950000
5090,0.970000
5091,0.990000
5092,0.950000
5093,0.980000
5094,0.950000
5095,0.960000
5096,0.960000
5097,0.900000
5098,0.900000
5099,0.980000
5100,0.940000
5101,0.850000
5102,0.930000
5103,0.950000
5104,0.900000
5105,0.910000
5106,0.950000
5107,0.910000
5108,0.940000
5109,0.930000
5110,0.950000
5111,0.970000
5112,0.940000
5113,0.960000
5114,0.990000
5115,0.890000
5116,0.920000
5117,0.990000
5118,0.980000
5119,0.980000
5120,0.950000
5121,1.000000
5122,0.940000
5123,0.960000
5124,0.970000
5125,0.990000
5126,0.980000
5127,0.970000
5128,0.940000
5129,0.960000
5130,0.980000
5131,0.960000
5132,0.970000
5133,0.920000
5134,0.980000
5135,0.920000
5136,1.000000
5137,1.000000
5138,0.950000
5139,1.000000
5140,1.000000
5141,0.980000
5142,0.960000
5143,1.000000
5144,1.000000
5145,0.960000
5146,0.940000
5147,0.900000
5148,0.920000
5149,0.960000
5150,1.000000
5151,0.940000
5152,0.970000
5153,0.950000
5154,0.980000
5155,0.940000
5156,0.960000
5157,0.950000
5158,0.930000
5159,0.880000
5160,0.980000
5161,0.970000
5162,0.920000
5163,0.970000
5164,0.950000
5165,0.990000
5166,0.950000
5167,0.960000
5168,0.930000
5169,0.960000
5170,0.920000
5171,0.950000
5172,0.940000
5173,0.970000
5174,0.990000
5175,0.910000
5176,1.000000
5177,0.940000
5178,0.960000
5179,0.990000
5180,0.960000
5181,0.850000
5182,0.950000
5183,0.920000
5184,0.890000
5185,0.940000
5186,0.960000
5187,0.970000
5188,0.890000
5189,0.930000
5190,0.880000
5191,0.930000
5192,0.940000
5193,0.930000
5194,0.960000
5195,0.920000
5196,0.940000
5197,0.990000
5198,0.930000
5199,0.890000
5200,0.950000
5201,0.940000
5202,0.890000
5203,0.960000
5204,0.960000
5205,0.920000
5206,0.950000
5207,0.950000
5208,0.940000
5209,1.000000
5210,0.990000
5211,0.990000
5212,0.900000
5213,0.980000
5214,1.000000
5215,0.940000
5216,0.910000
5217,0.860000
5218,0.920000
5219,0.980000
5220,0.960000
5221,0.980000
5222,0.960000
5223,0.980000
5224,0.990000
5225,0.990000
5226,0.920000
5227,0.940000
5228,0.950000
5229,0.900000
5230,0.880000
5231,0.960000
5232,0.980000
5233,0.870000
5234,0.960000
5235,0.990000
5236,0.980000
5237,0.940000
5238,0.880000
5239,0.970000
5240,0.980000
5241,0.870000
5242,0.960000
5243,0.910000
5244,0.940000
5245,0.930000
5246,0.920000
5247,0.910000
5248,0.990000
5249,0.940000
5250,0.930000
5251,0.940000
5252,1.000000
5253,0.930000
5254,1.000000
5255,0.980000
5256,0.960000
5257,0.940000
5258,0.850000
5259,0.960000
5260,0.940000
5261,0.900000
5262,0.980000
5263,0.980000
5264,1.000000
5265,1.000000
5266,0.970000
5267,0.960000
5268,0.970000
5269,1.000000
5270,0.870000
5271,1.000000
5272,0.860000
5273,0.910000
5274,0.910000
5275,0.930000
5276,0.970000
5277,0.950000
5278,0.950000
5279,0.880000
5280,0.990000
5281,0.980000
5282,1.000000
5283,0.910000
5284,0.980000
5285,0.960000
5286,0.960000
5287,0.940000
5288,0.970000
5289,0.930000
5290,0.980000
5291,0.900000
5292,0.960000
5293,0.940000
5294,0.960000
5295,0.900000
5296,0.950000
5297,0.920000
5298,0.910000
5299,1.000000
5300,0.920000
5301,0.990000
5302,0.950000
5303,0.980000
5304,0.950000
5305,0.880000
5306,0.990000
5307,0.940000
5308,0.980000
5309,0.960000
5310,0.970000
5311,0.920000
5312,0.970000
5313,1.000000
5314,0.960000
5315,0.890000
5316,0.960000
5317,1.000000
5318,0.960000
5319,0.930000
5320,0.860000
5321,0.940000
5322,0.990000
5323,0.970000
5324,0.880000
5325,0.950000
5326,1.000000
5327,0.980000
5328,0.900000
5329,0.870000
5330,0.900000
5331,1.000000
5332,0.970000
5333,0.910000
5334,0.900000
5335,0.980000
5336,0.930000
5337,0.930000
5338,0.910000
