=== kNN Eval with Partitioned Inserts ===
base_path:          ./testcases/sequential_insert_baseline/base_vectors/base_vectors.fbin
query_path:         ./testcases/sequential_insert_baseline/query_vectors/query_vectors.fbin
partition_percent:  90
probability_percent:90
initial_N:          50000
partition_size:     9000
never_inserted:     1000

=== HNSW Build ===
space:             l2
M:                 16
ef_construction:   200
ef (query):        500
build_seconds:     2.405649

=== Insert → Query Loop ===
[insert     94] N=50095    query_src=inserted       brute_s=0.011989 hnsw_s=0.003067 recall@100=1.000000
[insert     95] N=50096    query_src=inserted       brute_s=0.011545 hnsw_s=0.002575 recall@100=1.000000
[insert     96] N=50097    query_src=inserted       brute_s=0.011932 hnsw_s=0.002464 recall@100=1.000000
[insert     97] N=50098    query_src=never_inserted brute_s=0.011673 hnsw_s=0.002698 recall@100=1.000000
[insert     98] N=50099    query_src=inserted       brute_s=0.011026 hnsw_s=0.002410 recall@100=1.000000
[insert     99] N=50100    query_src=inserted       brute_s=0.011127 hnsw_s=0.002579 recall@100=1.000000
[insert    100] N=50101    query_src=inserted       brute_s=0.011172 hnsw_s=0.002661 recall@100=1.000000
[insert    101] N=50102    query_src=inserted       brute_s=0.011198 hnsw_s=0.002689 recall@100=1.000000
[insert    102] N=50103    query_src=never_inserted brute_s=0.011983 hnsw_s=0.003313 recall@100=1.000000
[insert    103] N=50104    query_src=inserted       brute_s=0.013450 hnsw_s=0.003282 recall@100=1.000000
[insert    104] N=50105    query_src=inserted       brute_s=0.011527 hnsw_s=0.003225 recall@100=1.000000
[insert    105] N=50106    query_src=never_inserted brute_s=0.013132 hnsw_s=0.003210 recall@100=1.000000
[insert    106] N=50107    query_src=inserted       brute_s=0.012186 hnsw_s=0.002971 recall@100=1.000000
[insert    107] N=50108    query_src=inserted       brute_s=0.011645 hnsw_s=0.003315 recall@100=1.000000
[insert    108] N=50109    query_src=inserted       brute_s=0.012420 hnsw_s=0.003362 recall@100=1.000000
[insert    109] N=50110    query_src=inserted       brute_s=0.011105 hnsw_s=0.003435 recall@100=1.000000
[insert    110] N=50111    query_src=inserted       brute_s=0.012093 hnsw_s=0.003249 recall@100=1.000000
[insert    111] N=50112    query_src=inserted       brute_s=0.012585 hnsw_s=0.003113 recall@100=1.000000
[insert    112] N=50113    query_src=inserted       brute_s=0.011138 hnsw_s=0.002566 recall@100=1.000000
[insert    113] N=50114    query_src=inserted       brute_s=0.010979 hnsw_s=0.003100 recall@100=1.000000
[insert    114] N=50115    query_src=never_inserted brute_s=0.012970 hnsw_s=0.003059 recall@100=1.000000
[insert    115] N=50116    query_src=inserted       brute_s=0.011780 hnsw_s=0.002568 recall@100=1.000000
[insert    116] N=50117    query_src=inserted       brute_s=0.011255 hnsw_s=0.003007 recall@100=1.000000
[insert    117] N=50118    query_src=inserted       brute_s=0.012568 hnsw_s=0.003433 recall@100=1.000000
[insert    118] N=50119    query_src=inserted       brute_s=0.012735 hnsw_s=0.003341 recall@100=1.000000
[insert    119] N=50120    query_src=inserted       brute_s=0.011208 hnsw_s=0.003458 recall@100=1.000000
[insert    120] N=50121    query_src=inserted       brute_s=0.012641 hnsw_s=0.003159 recall@100=1.000000
[insert    121] N=50122    query_src=inserted       brute_s=0.011517 hnsw_s=0.002934 recall@100=1.000000
[insert    122] N=50123    query_src=inserted       brute_s=0.013034 hnsw_s=0.002682 recall@100=1.000000
[insert    123] N=50124    query_src=inserted       brute_s=0.011072 hnsw_s=0.002588 recall@100=1.000000
[insert    124] N=50125    query_src=inserted       brute_s=0.011455 hnsw_s=0.003200 recall@100=1.000000
[insert    125] N=50126    query_src=inserted       brute_s=0.013053 hnsw_s=0.003235 recall@100=1.000000
[insert    126] N=50127    query_src=inserted       brute_s=0.011923 hnsw_s=0.003250 recall@100=1.000000
[insert    127] N=50128    query_src=inserted       brute_s=0.011421 hnsw_s=0.002470 recall@100=1.000000
[insert    128] N=50129    query_src=inserted       brute_s=0.011205 hnsw_s=0.002517 recall@100=1.000000
[insert    129] N=50130    query_src=inserted       brute_s=0.011424 hnsw_s=0.002524 recall@100=1.000000
[insert    130] N=50131    query_src=inserted       brute_s=0.013575 hnsw_s=0.003084 recall@100=1.000000
[insert    131] N=50132    query_src=inserted       brute_s=0.011839 hnsw_s=0.003017 recall@100=1.000000
[insert    132] N=50133    query_src=inserted       brute_s=0.010939 hnsw_s=0.003695 recall@100=1.000000
[insert    133] N=50134    query_src=inserted       brute_s=0.012981 hnsw_s=0.002737 recall@100=1.000000
[insert    134] N=50135    query_src=inserted       brute_s=0.011059 hnsw_s=0.003410 recall@100=1.000000
[insert    135] N=50136    query_src=never_inserted brute_s=0.012362 hnsw_s=0.003402 recall@100=1.000000
[insert    136] N=50137    query_src=inserted       brute_s=0.012909 hnsw_s=0.003518 recall@100=1.000000
[insert    137] N=50138    query_src=inserted       brute_s=0.013168 hnsw_s=0.003487 recall@100=1.000000
[insert    138] N=50139    query_src=inserted       brute_s=0.012912 hnsw_s=0.002885 recall@100=1.000000
[insert    139] N=50140    query_src=never_inserted brute_s=0.012595 hnsw_s=0.003552 recall@100=1.000000
[insert    140] N=50141    query_src=inserted       brute_s=0.010800 hnsw_s=0.002730 recall@100=1.000000
[insert    141] N=50142    query_src=inserted       brute_s=0.011004 hnsw_s=0.003736 recall@100=1.000000
[insert    142] N=50143    query_src=inserted       brute_s=0.012527 hnsw_s=0.003575 recall@100=1.000000
[insert    143] N=50144    query_src=inserted       brute_s=0.012312 hnsw_s=0.002819 recall@100=1.000000
[insert    144] N=50145    query_src=inserted       brute_s=0.010766 hnsw_s=0.002863 recall@100=1.000000
[insert    145] N=50146    query_src=never_inserted brute_s=0.010681 hnsw_s=0.002589 recall@100=1.000000
[insert    146] N=50147    query_src=inserted       brute_s=0.010777 hnsw_s=0.002664 recall@100=1.000000
[insert    147] N=50148    query_src=inserted       brute_s=0.010661 hnsw_s=0.002837 recall@100=1.000000
[insert    148] N=50149    query_src=inserted       brute_s=0.011409 hnsw_s=0.002609 recall@100=1.000000
[insert    149] N=50150    query_src=never_inserted brute_s=0.010592 hnsw_s=0.002795 recall@100=1.000000
[insert    150] N=50151    query_src=inserted       brute_s=0.010880 hnsw_s=0.002691 recall@100=1.000000
[insert    151] N=50152    query_src=inserted       brute_s=0.010929 hnsw_s=0.002753 recall@100=1.000000
[insert    152] N=50153    query_src=inserted       brute_s=0.011524 hnsw_s=0.002685 recall@100=1.000000
[insert    153] N=50154    query_src=inserted       brute_s=0.011626 hnsw_s=0.002620 recall@100=1.000000
[insert    154] N=50155    query_src=inserted       brute_s=0.010806 hnsw_s=0.002708 recall@100=1.000000
[insert    155] N=50156    query_src=inserted       brute_s=0.010578 hnsw_s=0.002724 recall@100=1.000000
[insert    156] N=50157    query_src=inserted       brute_s=0.011108 hnsw_s=0.002724 recall@100=1.000000
[insert    157] N=50158    query_src=inserted       brute_s=0.011327 hnsw_s=0.002699 recall@100=1.000000
[insert    158] N=50159    query_src=inserted       brute_s=0.011070 hnsw_s=0.002812 recall@100=1.000000
[insert    159] N=50160    query_src=inserted       brute_s=0.012205 hnsw_s=0.002799 recall@100=1.000000
[insert    160] N=50161    query_src=inserted       brute_s=0.012519 hnsw_s=0.002608 recall@100=1.000000
[insert    161] N=50162    query_src=never_inserted brute_s=0.011045 hnsw_s=0.002964 recall@100=1.000000
[insert    162] N=50163    query_src=inserted       brute_s=0.011813 hnsw_s=0.002782 recall@100=1.000000
[insert    163] N=50164    query_src=inserted       brute_s=0.010697 hnsw_s=0.002760 recall@100=1.000000
[insert    164] N=50165    query_src=inserted       brute_s=0.010977 hnsw_s=0.002693 recall@100=1.000000
[insert    165] N=50166    query_src=inserted       brute_s=0.010908 hnsw_s=0.002717 recall@100=1.000000
[insert    166] N=50167    query_src=inserted       brute_s=0.011265 hnsw_s=0.003006 recall@100=1.000000
[insert    167] N=50168    query_src=inserted       brute_s=0.012212 hnsw_s=0.003003 recall@100=1.000000
[insert    168] N=50169    query_src=inserted       brute_s=0.011132 hnsw_s=0.002801 recall@100=1.000000
[insert    169] N=50170    query_src=inserted       brute_s=0.010642 hnsw_s=0.002710 recall@100=1.000000
[insert    170] N=50171    query_src=inserted       brute_s=0.011090 hnsw_s=0.002865 recall@100=1.000000
[insert    171] N=50172    query_src=inserted       brute_s=0.010393 hnsw_s=0.002672 recall@100=1.000000
[insert    172] N=50173    query_src=inserted       brute_s=0.010795 hnsw_s=0.002720 recall@100=1.000000
[insert    173] N=50174    query_src=inserted       brute_s=0.010544 hnsw_s=0.002607 recall@100=1.000000
[insert    174] N=50175    query_src=inserted       brute_s=0.011211 hnsw_s=0.003111 recall@100=1.000000
[insert    175] N=50176    query_src=inserted       brute_s=0.010489 hnsw_s=0.002733 recall@100=0.990000
[insert    176] N=50177    query_src=inserted       brute_s=0.010481 hnsw_s=0.002754 recall@100=1.000000
[insert    177] N=50178    query_src=inserted       brute_s=0.010826 hnsw_s=0.002821 recall@100=1.000000
[insert    178] N=50179    query_src=inserted       brute_s=0.010667 hnsw_s=0.002749 recall@100=1.000000
[insert    179] N=50180    query_src=never_inserted brute_s=0.011116 hnsw_s=0.003042 recall@100=1.000000
[insert    180] N=50181    query_src=inserted       brute_s=0.011881 hnsw_s=0.002673 recall@100=1.000000
[insert    181] N=50182    query_src=inserted       brute_s=0.010490 hnsw_s=0.002727 recall@100=1.000000
[insert    182] N=50183    query_src=inserted       brute_s=0.011388 hnsw_s=0.002796 recall@100=1.000000
[insert    183] N=50184    query_src=inserted       brute_s=0.010549 hnsw_s=0.002688 recall@100=1.000000
[insert    184] N=50185    query_src=inserted       brute_s=0.011092 hnsw_s=0.003211 recall@100=1.000000
[insert    185] N=50186    query_src=never_inserted brute_s=0.010434 hnsw_s=0.002910 recall@100=1.000000
[insert    186] N=50187    query_src=inserted       brute_s=0.010658 hnsw_s=0.002778 recall@100=1.000000
[insert    187] N=50188    query_src=inserted       brute_s=0.010397 hnsw_s=0.003064 recall@100=1.000000
[insert    188] N=50189    query_src=inserted       brute_s=0.011347 hnsw_s=0.003674 recall@100=1.000000
[insert    189] N=50190    query_src=never_inserted brute_s=0.011451 hnsw_s=0.002948 recall@100=1.000000
[insert    190] N=50191    query_src=inserted       brute_s=0.010531 hnsw_s=0.002691 recall@100=1.000000
[insert    191] N=50192    query_src=inserted       brute_s=0.010986 hnsw_s=0.002724 recall@100=1.000000
[insert    192] N=50193    query_src=inserted       brute_s=0.010823 hnsw_s=0.003962 recall@100=1.000000
[insert    193] N=50194    query_src=inserted       brute_s=0.010917 hnsw_s=0.002812 recall@100=1.000000
[insert    194] N=50195    query_src=inserted       brute_s=0.012187 hnsw_s=0.003768 recall@100=1.000000
[insert    195] N=50196    query_src=inserted       brute_s=0.011810 hnsw_s=0.003678 recall@100=1.000000
[insert    196] N=50197    query_src=inserted       brute_s=0.012617 hnsw_s=0.003972 recall@100=1.000000
[insert    197] N=50198    query_src=inserted       brute_s=0.012824 hnsw_s=0.003889 recall@100=1.000000
[insert    198] N=50199    query_src=inserted       brute_s=0.011845 hnsw_s=0.003468 recall@100=1.000000
[insert    199] N=50200    query_src=inserted       brute_s=0.012784 hnsw_s=0.003822 recall@100=1.000000
[insert    200] N=50201    query_src=inserted       brute_s=0.010915 hnsw_s=0.003167 recall@100=1.000000
[insert    201] N=50202    query_src=inserted       brute_s=0.012559 hnsw_s=0.003357 recall@100=1.000000
[insert    202] N=50203    query_src=never_inserted brute_s=0.011021 hnsw_s=0.002773 recall@100=1.000000
[insert    203] N=50204    query_src=inserted       brute_s=0.010677 hnsw_s=0.002408 recall@100=1.000000
[insert    204] N=50205    query_src=inserted       brute_s=0.010466 hnsw_s=0.002271 recall@100=1.000000
[insert    205] N=50206    query_src=inserted       brute_s=0.008961 hnsw_s=0.002521 recall@100=1.000000
[insert    206] N=50207    query_src=inserted       brute_s=0.009977 hnsw_s=0.002539 recall@100=1.000000
[insert    207] N=50208    query_src=inserted       brute_s=0.008603 hnsw_s=0.002214 recall@100=1.000000
[insert    208] N=50209    query_src=inserted       brute_s=0.008386 hnsw_s=0.002270 recall@100=1.000000
[insert    209] N=50210    query_src=inserted       brute_s=0.008506 hnsw_s=0.002304 recall@100=1.000000
[insert    210] N=50211    query_src=inserted       brute_s=0.009639 hnsw_s=0.002098 recall@100=1.000000
[insert    211] N=50212    query_src=inserted       brute_s=0.009252 hnsw_s=0.002085 recall@100=1.000000
[insert    212] N=50213    query_src=inserted       brute_s=0.009445 hnsw_s=0.002266 recall@100=1.000000
[insert    213] N=50214    query_src=inserted       brute_s=0.009170 hnsw_s=0.002443 recall@100=1.000000
[insert    214] N=50215    query_src=inserted       brute_s=0.008512 hnsw_s=0.002202 recall@100=1.000000
[insert    215] N=50216    query_src=inserted       brute_s=0.008799 hnsw_s=0.002168 recall@100=1.000000
[insert    216] N=50217    query_src=inserted       brute_s=0.009347 hnsw_s=0.002110 recall@100=1.000000
[insert    217] N=50218    query_src=inserted       brute_s=0.008969 hnsw_s=0.002112 recall@100=1.000000
[insert    218] N=50219    query_src=inserted       brute_s=0.009371 hnsw_s=0.002429 recall@100=1.000000
[insert    219] N=50220    query_src=inserted       brute_s=0.009137 hnsw_s=0.002139 recall@100=1.000000
[insert    220] N=50221    query_src=never_inserted brute_s=0.009386 hnsw_s=0.002119 recall@100=1.000000
[insert    221] N=50222    query_src=inserted       brute_s=0.008994 hnsw_s=0.002116 recall@100=1.000000
[insert    222] N=50223    query_src=inserted       brute_s=0.009018 hnsw_s=0.002184 recall@100=1.000000
[insert    223] N=50224    query_src=inserted       brute_s=0.009785 hnsw_s=0.002228 recall@100=1.000000
[insert    224] N=50225    query_src=inserted       brute_s=0.009794 hnsw_s=0.002135 recall@100=1.000000
[insert    225] N=50226    query_src=inserted       brute_s=0.009013 hnsw_s=0.002149 recall@100=1.000000
[insert    226] N=50227    query_src=inserted       brute_s=0.008942 hnsw_s=0.002306 recall@100=0.990000
[insert    227] N=50228    query_src=inserted       brute_s=0.008586 hnsw_s=0.002443 recall@100=1.000000
[insert    228] N=50229    query_src=inserted       brute_s=0.009407 hnsw_s=0.002160 recall@100=1.000000
[insert    229] N=50230    query_src=inserted       brute_s=0.009370 hnsw_s=0.002297 recall@100=1.000000
[insert    230] N=50231    query_src=never_inserted brute_s=0.010333 hnsw_s=0.003180 recall@100=1.000000
[insert    231] N=50232    query_src=inserted       brute_s=0.010625 hnsw_s=0.002601 recall@100=1.000000
[insert    232] N=50233    query_src=inserted       brute_s=0.010187 hnsw_s=0.003008 recall@100=1.000000
[insert    233] N=50234    query_src=inserted       brute_s=0.009081 hnsw_s=0.002629 recall@100=1.000000
[insert    234] N=50235    query_src=inserted       brute_s=0.010529 hnsw_s=0.002345 recall@100=1.000000
[insert    235] N=50236    query_src=inserted       brute_s=0.009371 hnsw_s=0.002298 recall@100=1.000000
[insert    236] N=50237    query_src=inserted       brute_s=0.008591 hnsw_s=0.003281 recall@100=1.000000
[insert    237] N=50238    query_src=inserted       brute_s=0.010495 hnsw_s=0.002284 recall@100=1.000000
[insert    238] N=50239    query_src=never_inserted brute_s=0.009787 hnsw_s=0.002336 recall@100=1.000000
[insert    239] N=50240    query_src=inserted       brute_s=0.009559 hnsw_s=0.003236 recall@100=1.000000
[insert    240] N=50241    query_src=inserted       brute_s=0.010376 hnsw_s=0.002310 recall@100=1.000000
[insert    241] N=50242    query_src=inserted       brute_s=0.009155 hnsw_s=0.002308 recall@100=1.000000
[insert    242] N=50243    query_src=inserted       brute_s=0.008860 hnsw_s=0.002304 recall@100=1.000000
[insert    243] N=50244    query_src=inserted       brute_s=0.009135 hnsw_s=0.002504 recall@100=1.000000
[insert    244] N=50245    query_src=never_inserted brute_s=0.010392 hnsw_s=0.002714 recall@100=1.000000
[insert    245] N=50246    query_src=inserted       brute_s=0.008896 hnsw_s=0.002426 recall@100=1.000000
[insert    246] N=50247    query_src=inserted       brute_s=0.010051 hnsw_s=0.002299 recall@100=1.000000
[insert    247] N=50248    query_src=inserted       brute_s=0.009864 hnsw_s=0.002422 recall@100=1.000000
[insert    248] N=50249    query_src=inserted       brute_s=0.008910 hnsw_s=0.002149 recall@100=1.000000
[insert    249] N=50250    query_src=inserted       brute_s=0.009175 hnsw_s=0.002641 recall@100=1.000000
[insert    250] N=50251    query_src=inserted       brute_s=0.009888 hnsw_s=0.002314 recall@100=1.000000
[insert    251] N=50252    query_src=inserted       brute_s=0.009995 hnsw_s=0.002318 recall@100=1.000000
[insert    252] N=50253    query_src=inserted       brute_s=0.008524 hnsw_s=0.003261 recall@100=1.000000
[insert    253] N=50254    query_src=inserted       brute_s=0.009035 hnsw_s=0.002353 recall@100=1.000000
[insert    254] N=50255    query_src=inserted       brute_s=0.009240 hnsw_s=0.002179 recall@100=1.000000
[insert    255] N=50256    query_src=inserted       brute_s=0.009485 hnsw_s=0.002191 recall@100=1.000000
[insert    256] N=50257    query_src=inserted       brute_s=0.008908 hnsw_s=0.002867 recall@100=1.000000
[insert    257] N=50258    query_src=inserted       brute_s=0.009772 hnsw_s=0.002441 recall@100=1.000000
[insert    258] N=50259    query_src=inserted       brute_s=0.009974 hnsw_s=0.002372 recall@100=1.000000
[insert    259] N=50260    query_src=never_inserted brute_s=0.008247 hnsw_s=0.002384 recall@100=1.000000
[insert    260] N=50261    query_src=inserted       brute_s=0.009079 hnsw_s=0.002637 recall@100=1.000000
